ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
9400ZZMASWP,mantwgpt,,,Sale Water Park (Manchester Metrolink),,Sale Water Park,,Sale Water Park,,Rifle Road,,,,,,,E0029289,Sale,,,,,,,0,UKOS,380776,392425,-2.29078230742,53.4282611817,MET,,,,,,147,2014-09-12T10:38:00,2021-04-27T12:13:28,3,revise,active
9400ZZMASWP1,mantwgpw,,,Sale Water Park (Manchester Metrolink),,Sale Water Park,,Sale Water Park,,Rifle Road,,,,To Airport,,,E0029289,Sale,,,,,,,0,UKOS,380777,392423,-2.2907671351,53.42824324157,PLT,,,,,,147,2014-09-12T10:39:00,2021-04-16T09:27:13,2,revise,active
9400ZZMASWP2,mantwgta,,,Sale Water Park (Manchester Metrolink),,Sale Water Park,,Sale Water Park,,Rifle Road,,,,To Manchester,,,E0029289,Sale,,,,,,,0,UKOS,380775,392426,-2.29079741835,53.42827013342,PLT,,,,,,147,2014-09-12T10:41:00,2021-04-16T09:27:13,2,revise,active
9400ZZMATIM,mantmwdw,,,Timperley (Manchester Metrolink),,Timperley,,,,Off Park Road,,,,,,,E0029443,Timperley,Altrincham,,,,,,1,UKOS,377604,389775,-2.33832999412,53.40431613635,MET,,,,,,147,2005-10-13T00:00:00,2021-04-27T12:13:28,7,revise,active
9400ZZMATIM1,mantpmja,,,Timperley (Manchester Metrolink),,Timperley,,,,Off Park Road,,,,To Altrincham,,,E0029443,Timperley,Altrincham,,,,,,1,UKOS,377608,389773,-2.33826968737,53.40429833013,PLT,,,,,,147,2005-10-10T00:00:00,2021-04-16T09:27:13,6,revise,active
9400ZZMATIM2,mantpmgw,,,Timperley (Manchester Metrolink),,Timperley,,,,Off Park Road,,,,To Manchester,,,E0029443,Timperley,Altrincham,,,,,,1,UKOS,377598,389778,-2.33842045433,53.40434284561,PLT,,,,,,147,2005-10-10T00:00:00,2021-04-16T09:27:13,6,revise,active
9400ZZMATRA,mantmwga,,,Trafford Bar (Manchester Metrolink),,Trafford Bar,,,,Off Seymour Grove,,,,,,,N0075186,Trafford Bar,Old Trafford,,,,,,0,UKOS,381675,396136,-2.27747023242,53.46164926901,MET,,,,,,147,2005-10-13T00:00:00,2021-04-27T12:13:28,5,revise,active
9400ZZMATRA1,mantpgwd,,,Trafford Bar (Manchester Metrolink),,Trafford Bar,,,,Off Seymour Grove,,,,To Manchester,,,N0075186,Trafford Bar,Old Trafford,,,,,,0,UKOS,381665,396134,-2.27762072856,53.46163094214,PLT,,,,,,147,2005-10-10T00:00:00,2021-04-16T09:27:13,4,revise,active
9400ZZMATRA2,mantpjdg,,,Trafford Bar (Manchester Metrolink),,Trafford Bar,,,,Off Seymour Grove,,,,From Manchester,,,N0075186,Trafford Bar,Old Trafford,,,,,,0,UKOS,381685,396140,-2.27731985341,53.46168557241,PLT,,,,,,147,2005-10-10T00:00:00,2021-04-16T09:27:13,4,revise,active
9400ZZMATRC,mantrc,,,The Trafford Centre (Manchester Metrolink),,The Trafford Centre,,The Trafford Centre,,Barton Dock Road,,,,,,,N0075187,The Trafford Centre,,,,,,,0,UKOS,377013,396849,-2.34773829107,53.46787409094,MET,,,,,,147,2020-02-26T11:55:43,2021-04-27T12:13:28,3,revise,active
9400ZZMATRC1,mantrcx,,,The Trafford Centre (Manchester Metrolink),,The Trafford Centre,,The Trafford Centre,,Barton Dock Road,,,,From Manchester,,,N0075187,The Trafford Centre,,,,,,,0,UKOS,377012,396850,-2.34775342805,53.46788303536,PLT,,,,,,147,2020-02-26T11:55:43,2021-04-16T09:27:13,2,revise,active
9400ZZMATRC2,mantrcy,,,The Trafford Centre (Manchester Metrolink),,The Trafford Centre,,The Trafford Centre,,Barton Dock Road,,,,To Manchester,,,N0075187,The Trafford Centre,,,,,,,0,UKOS,377015,396853,-2.3477084582,53.46791013182,PLT,,,,,,147,2020-02-26T11:55:43,2021-04-16T09:27:13,2,revise,active
9400ZZMAVIC,mantmwgd,,,Victoria (Manchester Metrolink),,Victoria,,Manchester Arena,,Off Corporation Street,,,,,,,E0057786,Manchester City Centre,Manchester,,,,,,1,UKOS,384069,399045,-2.24156187127,53.48787478303,MET,,,,,,147,2006-10-24T00:00:00,2021-04-27T12:13:28,7,revise,active
9400ZZMAVIC1,mantwtga,,,Victoria (Manchester Metrolink),,Victoria,,Manchester Arena,,Off Corporation Street,,,,From City,,,E0057786,Manchester City Centre,Manchester,,,,,,1,UKOS,384065,399050,-2.24162240969,53.48791960276,PLT,,,,,,147,2005-10-10T00:00:00,2021-04-16T09:27:13,9,revise,active
